"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
1904,3/31/2023 0:00:00,909,4/15/2023 12:02:00 AM,230275,88044,0,47135608,0,41733723,41733723,0,22851,19017,0,2930,26363464,175,2191937,80015,0,0,0,0,0,0,0,3496,17000,0,70000,0,21940,0,0,0,0,0,0,890,995,325,375,35040,3562,0,0,0,0,0,0,0,0,0,0,0,0,32256470,0,0,0,317339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410919,0,0,0,0,149761,0,0,7908589,0,1250074,1568664,0,0,5250764,0,0,511,0,0,0,0,0,0,0,0,0,95866,0,7937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25768,20464,80181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,3/31/2023 0:00:00,911,4/19/2023 12:03:29 AM,0,109774,0,288858131,0,258827143,258827143,0,0,0,0,1850,64144601,74,2897558,7938,0,0,0,0,0,0,0,9648,20000,0,-6830,0,724583,0,0,0,0,0,0,900,1084,500,550,0,1099,0,0,0,1352435,0,0,0,0,0,0,0,0,214206827,0,0,0,923297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702729,0,0,0,0,1668242,0,0,36513744,8106572,0,0,0,0,29953343,0,0,314,0,0,0,0,0,0,0,0,0,21659,0,21659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129573,224774,1253556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,3/31/2023 0:00:00,912,4/18/2023 12:03:08 AM,958002,3219,0,183687468,0,142109417,142109417,0,169246,860,444405,1763,45745143,100,2759342,1045457,0,0,0,0,0,0,0,9318,150000,0,0,0,142671,0,0,0,0,0,0,1200,1200,490,590,13265,18020,0,0,0,0,624990,0,0,0,0,0,0,0,78381611,0,0,0,419701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283200,0,0,0,0,1069343,0,0,18001691,13553680,13412822,17285733,14014710,0,46822537,0,0,363,0,0,0,0,0,0,0,0,0,905516,0,8492,0,0,0,0,0,0,0,0,0,0,1462316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184491,192584,734352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,3/31/2023 0:00:00,927,4/27/2023 12:10:53 AM,42970719,24723627,0,1788876519,0,1549596184,1570863184,0,4282113,1075011,222683,99842,1389231358,5508,136510365,7977247,0,0,0,0,0,0,0,142251,4780913,0,3364860,3094136,4103890,0,0,0,0,0,14,1799,1799,349,349,2653287,275358,0,0,0,3023251,0,0,0,0,0,0,0,0,749492776,0,0,0,19129586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7922795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13861122,0,0,0,0,38203927,0,21267000,243577423,41567801,220332322,349481570,145458954,0,191821140,0,0,24116,0,0,0,0,0,0,0,0,0,12090836,0,931643,0,0,0,0,0,0,0,0,0,0,223835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930541,354888,26754885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,3/31/2023 0:00:00,933,5/8/2023 10:01:41 PM,18874,1184,0,4691885,0,4343504,4343504,0,31945,993,0,164,953553,18,145986,41902,0,0,0,0,0,0,0,851,2810,0,0,0,5071,0,0,0,0,0,0,0,1400,744,939,4441,856,0,0,0,0,0,0,0,0,0,0,0,0,3134269,88230,0,0,41538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39121,0,0,0,0,14446,0,0,0,148908,924096,1060327,0,0,244567,0,0,102,0,0,0,0,0,0,0,0,0,5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,0,16738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,3/31/2023 0:00:00,936,4/26/2023 12:09:29 AM,7909309,811946,0,452313193,0,415426771,415426771,0,136008,187413,438942,11130,249442678,721,18194845,967191,0,0,0,0,0,0,0,31315,953000,0,0,81,303686,0,0,0,0,0,0,1399,1100,499,524,310296,54489,0,0,0,0,0,0,0,0,0,0,0,0,286886203,5389330,0,0,2961917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4158328,0,0,0,0,3700623,0,0,44649183,17212076,28071958,63822564,0,0,36517419,0,0,1888,0,0,0,0,0,0,0,0,0,1914401,0,133743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465539,441839,9523585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,3/31/2023 0:00:00,938,4/26/2023 12:07:45 AM,472894,71891,0,73522778,0,67226543,67226543,0,9314,2485,0,3943,37832086,238,2326688,145514,0,0,0,0,0,0,0,4133,12000,0,0,85,68337,0,0,0,0,0,0,990,1350,650,825,7031,2215,0,0,0,107785,0,0,0,0,0,0,0,0,29972669,702110,0,0,463130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663727,0,0,0,0,106103,388703,0,11892339,2003932,0,0,23357603,0,7244717,0,0,2396,0,0,0,0,0,0,0,0,0,403541,0,32528,0,0,0,0,0,0,0,0,0,0,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29107,51127,704041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,3/31/2023 0:00:00,945,4/29/2023 12:06:54 AM,12188688,908274,0,350076883,0,291374336,299309336,0,939261,336418,193033,16390,265112738,4242,29515506,2203694,0,0,0,0,0,0,0,39512,640198,0,0,10879,1061037,0,0,0,0,0,32,1115,1121,539,780,1140039,569619,0,0,0,890779,0,0,0,0,0,0,0,0,123475190,0,0,0,4464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547154,0,0,0,0,5786800,6293773,7935000,61458852,17144444,48319330,84919676,0,0,36113702,0,0,5574,0,0,0,0,0,0,0,0,0,2822059,0,33586,0,0,0,0,0,0,0,0,0,0,21851887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720802,29261,7865172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,3/31/2023 0:00:00,946,4/30/2023 12:03:21 AM,0,435,0,14693724,0,11541910,11541910,0,7877,0,0,645,3413485,41,1218087,12960,0,0,0,0,0,0,0,1670,70435,0,0,236,3703,0,0,0,0,0,0,975,875,400,500,7045,1050,0,0,0,-29918,0,0,0,0,0,0,0,0,10164360,0,0,0,123336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124890,0,0,0,0,55969,100000,0,1111285,0,221269,266265,0,0,3025763,0,0,35,0,0,0,0,0,0,0,0,0,22368,0,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6268,20865,112137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,3/31/2023 0:00:00,947,4/29/2023 12:32:48 AM,0,0,0,309967,0,270444,270444,0,0,0,4355,13,133242,0,0,4355,0,0,0,0,0,0,0,84,350,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,270444,3972,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,33679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3/31/2023 0:00:00,949,5/17/2023 10:02:10 PM,110777876,34240875,0,9721394162,0,7413478022,7413478022,0,2909112,3267440,7033168,209814,7651005632,11324,709302021,17811814,0,0,0,0,0,0,0,241093,949397,0,0,11405003,26800590,0,0,0,0,0,0,1274,1595,324,349,3359944,646073,0,0,0,0,0,0,0,0,0,0,0,0,1078180477,0,0,0,47453131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64753027,0,0,0,0,99757008,1110000000,0,894286191,268790312,1403450806,1528832883,3597337681,0,1286547765,0,0,43612,0,0,0,0,0,0,0,0,0,49719954,0,2083590,0,0,0,0,0,0,0,0,0,0,671550634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26185413,4252465,31252242,0,0,0,0,0,163861268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,3/31/2023 0:00:00,950,5/22/2023 9:32:00 AM,0,77,0,3887817,0,3000420,3000420,0,9831,7826,0,268,2908822,40,724650,17657,0,0,0,0,0,0,0,520,1500,0,0,0,4340,0,0,0,0,0,0,0,1075,287,460,6067,918,0,0,0,0,0,0,0,0,0,0,0,0,3000420,70380,0,0,23205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29524,0,0,0,0,4045,0,0,0,0,0,0,0,0,812972,0,0,67,0,0,0,0,0,0,0,0,0,63572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3/31/2023 0:00:00,954,4/28/2023 12:06:41 AM,71870,0,0,55254647,0,47873517,47873517,0,66459,22138,0,2016,18717495,103,1721473,124101,0,0,0,0,0,0,0,4268,16000,0,0,0,41762,0,0,0,0,0,0,800,870,301,503,18828,7167,0,0,0,0,0,0,0,0,0,0,0,0,28192060,831647,0,0,326236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477492,0,0,0,0,191744,0,0,10446919,1711639,3872071,4441421,3081478,0,6357739,0,0,856,0,0,0,0,0,0,0,0,0,116146,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38825,64227,122643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3/31/2023 0:00:00,961,4/27/2023 12:09:56 AM,0,11300,0,16112865,0,14088406,14088406,0,70026,24982,4125,381,5917499,25,457559,140705,0,0,0,0,0,0,0,1022,1500,0,0,0,4100,0,0,0,0,0,0,1000,487,440,491,0,0,0,0,0,0,16730,0,0,0,0,0,0,0,9957935,0,0,0,93886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129418,0,0,0,0,10235,0,0,2827747,382907,803549,857770,0,0,2010268,0,0,36,0,0,0,0,0,0,0,0,0,61678,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,15693,51098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3/31/2023 0:00:00,962,4/28/2023 12:02:36 AM,1658466,3210994,0,556062842,0,494599486,501547486,0,186480,7933,25605,8717,423485107,437,15814927,697459,0,0,0,0,0,0,0,25850,10072629,0,115000,122468,561024,0,0,0,0,0,28,0,1224,337,412,178796,46335,0,0,0,0,0,0,0,0,0,0,0,0,218165023,9408775,0,0,4564491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779499,0,0,0,0,6705545,11000000,6948000,112133415,11149497,31537543,48240092,104074793,0,36995328,0,0,2831,0,0,0,0,0,0,0,0,0,3195741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109746,241902,14468835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,3/31/2023 0:00:00,969,4/29/2023 12:19:04 AM,453801,4419,0,15022511,0,10449724,13633724,0,0,0,0,1055,10128059,53,1011671,0,0,0,0,0,0,0,0,1932,4000,0,0,0,44749,0,0,0,0,0,14,790,1015,380,380,22273,15973,0,0,0,-20906,0,0,0,0,0,0,0,0,4567722,433264,0,0,150924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128198,0,0,0,0,31487,0,3184000,1420786,0,199030,3175056,1286160,0,944065,0,0,288,0,0,0,0,0,0,0,0,0,107955,0,0,0,0,0,0,0,0,0,0,0,0,93639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16611,362,1069590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,3/31/2023 0:00:00,970,4/29/2023 12:32:43 AM,0,69601,0,55028721,0,45962971,45962971,0,17435,10722,45830,487,16427078,43,577418,81963,0,0,0,0,0,0,0,3033,12000,0,0,1655,117585,0,0,0,0,0,0,0,1200,499,700,19430,2876,0,0,0,0,0,0,0,0,0,0,0,0,42924863,0,0,0,252524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486540,0,0,0,0,576127,795543,0,1596531,1441577,0,0,0,0,7901373,0,0,13,0,0,0,0,0,0,0,0,0,373716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36518,67359,233903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,3/31/2023 0:00:00,972,4/25/2023 12:06:17 AM,3339970,141043,0,66545737,0,59090120,59090120,0,156793,58008,0,4224,42246595,336,5023820,265823,0,0,0,0,0,0,0,8138,111111,0,0,0,32903,0,0,0,0,0,0,899,1195,399,799,28429,12438,0,0,0,157312,915511,0,0,0,0,0,0,0,35089112,1042696,0,0,749965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566793,0,0,0,0,126528,0,0,12560726,1971674,2018017,4517075,3732722,0,6129081,0,0,1362,0,0,0,0,0,0,0,0,0,674799,0,62707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76971,33100,369640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,3/31/2023 0:00:00,975,5/16/2023 10:02:38 PM,0,0,0,9464457,0,8840221,8840221,0,12372,0,0,750,3989840,54,444133,12372,0,0,0,0,0,0,0,1643,3500,0,27350,0,1199,0,0,0,0,0,0,0,1250,499,950,37,1268,0,0,0,-14715,0,0,0,0,0,0,0,0,6638952,0,0,0,140063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86273,0,0,0,0,66575,0,0,1636482,556787,0,8000,0,0,572376,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,0,18021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,3/31/2023 0:00:00,982,5/1/2023 12:02:30 AM,0,16881,0,7091007,0,6553511,6553511,0,1117,0,0,567,5251256,40,725541,1117,0,0,0,0,0,0,0,1240,2500,0,337,0,1366,0,0,0,0,0,0,0,878,334,315,2574,400,0,0,0,3965,0,0,0,0,0,0,0,0,6048783,91796,0,0,61953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65505,0,0,0,0,19156,0,0,174867,0,292377,329861,0,0,422557,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4738,10119,19075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,3/31/2023 0:00:00,983,4/22/2023 12:03:31 AM,750005,137496,0,31509688,0,29061381,29061381,0,0,0,0,1853,14084763,238,1039687,17337,0,0,0,0,0,0,0,4715,10000,0,0,0,1227,0,0,0,0,0,0,1250,1800,249,249,22319,7092,0,0,0,-26941,0,0,0,0,0,0,0,0,22693064,0,0,0,394319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302613,0,0,0,0,146997,0,0,2912735,1136347,1949821,2319235,0,0,2326477,0,0,250,0,0,0,0,0,0,0,0,0,167131,0,15864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70002,26502,107676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
