"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
6242,3/31/2023 0:00:00,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979625,0,0,0,0,0,0,0,0,,0,2106055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,3/31/2023 0:00:00,2789,0,60250100,1895579,0,1,0,12599342,2643702,0,0,0,0,2643702,0,0,0,0,0,0,5292453,4526576,3265014,43899512,13385081,70368636,0,0,0,0,0,0,0,-13249844,0,9500,0,0,0,9500,0,0,0,0,0,808615945,0,0,0,0,0,0,0,0,01/01/2023,10851120,853394035,0,0,0,0,0,0,0,0,0,0,0,1071780,0,56321,0,0,0,0,0,0,0
6269,3/31/2023 0:00:00,2799,0,56137,1248319,520094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15060337,9622362,10394442,11434083,920374,47431598,0,0,0,0,0,0,0,-3038583,0,0,0,0,0,0,0,0,0,0,0,180526255,0,0,0,0,0,0,0,0,,0,193003906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6275,3/31/2023 0:00:00,2802,0,0,5347399,3470757,0,0,0,0,0,0,0,703494,703494,0,0,0,0,0,0,6901378,22617824,17522994,0,1542575,48584771,2978799,1957684,0,0,0,4936483,0,-4312871,0,0,0,0,0,0,0,0,0,0,0,506709516,2,10340,10340,0,0,0,2,10340,,0,559780485,10798612,9463144,0,0,0,0,0,0,0,0,0,892474,0,0,0,0,0,0,0,0,0
6277,3/31/2023 0:00:00,2803,0,0,158123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211256,0,0,0,0,0,0,0,0,,0,8582892,0,0,0,0,0,0,0,0,0,0,0,3374,0,0,0,0,0,0,0,0,0
6288,3/31/2023 0:00:00,2808,0,107301959,15168318,12204549,1,0,40685356,0,0,0,0,0,0,0,0,0,0,0,0,20857885,233803607,133903987,261598652,14612781,664776912,0,0,0,0,0,0,0,-79831794,0,4322443,0,0,0,4322443,0,0,0,0,0,3625630386,19,1021828,787212,0,0,0,4,80111,01/01/2023,19202767,3959598366,0,0,0,0,0,0,0,0,0,0,0,6289332,0,0,0,0,0,0,0,0,0
6304,3/31/2023 0:00:00,2817,0,282902,249,0,1,0,107701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7604,0,0,0,7604,0,0,0,0,0,10164664,0,0,0,0,0,0,0,0,01/01/2023,49545,11764347,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,0
6311,3/31/2023 0:00:00,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601368,0,0,0,0,0,0,0,0,,0,4813880,0,0,0,0,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0
6317,3/31/2023 0:00:00,2822,0,0,637114,-486745,1,0,101591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29148,0,0,0,29148,0,0,0,0,0,27202929,0,0,0,0,0,0,0,0,01/01/2023,0,31122692,0,0,0,0,0,0,0,0,0,0,0,74166,0,0,0,0,0,0,0,0,0
6318,3/31/2023 0:00:00,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794564,0,0,0,0,0,0,0,0,,0,4169767,0,0,0,0,0,0,0,0,0,0,0,2245,0,0,0,0,0,0,0,0,0
6326,3/31/2023 0:00:00,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34774097,0,0,0,0,0,0,0,0,,0,40558576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,3/31/2023 0:00:00,2831,0,491251610,3765997,2106344,1,0,26795177,0,0,0,0,0,0,0,0,0,0,0,0,74237659,22743692,3474426,0,0,100455777,0,0,0,0,0,0,0,-487500,0,8392067,0,0,59500,8451567,0,0,0,0,167706,4357350955,0,0,0,0,0,0,0,0,01/01/2023,6045844,4838529196,0,0,0,0,0,0,0,0,0,0,0,4639628,0,12655,0,200,157415883,0,0,0,0
6332,3/31/2023 0:00:00,2834,0,25340,2987678,0,1,0,190781,0,0,0,0,0,0,0,0,0,0,0,0,1163285,27857392,28237617,4384699,915399,62558392,0,0,60000,0,0,60000,0,-6718276,0,40000,0,0,0,40000,0,0,0,0,0,185537207,0,0,0,0,0,0,0,0,01/01/2023,0,196735486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10279,0,0,0,0,0,0
6339,3/31/2023 0:00:00,2837,0,0,1155784,0,1,0,169679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48542851,0,0,0,0,0,0,0,0,01/01/2023,0,58409529,0,0,0,0,0,0,0,0,0,0,0,99047,0,0,0,0,0,0,0,0,0
6341,3/31/2023 0:00:00,2838,0,0,251710,3408034,1,0,16803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,2989000,3338000,0,0,6677000,0,0,0,4216,0,0,0,4216,0,0,0,0,0,10276717,0,0,0,0,0,0,0,0,Fiscal Year 2022,3924,13010219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6353,3/31/2023 0:00:00,2842,0,0,466992,0,1,0,41819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76355588,0,0,0,0,0,0,0,0,01/01/2023,0,87585436,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0,0
6368,3/31/2023 0:00:00,2849,0,0,420358,0,1,0,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3222,0,0,0,-3222,0,0,0,0,0,18036541,0,0,0,0,0,0,0,0,01/01/2023,0,19477302,0,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,0
6369,3/31/2023 0:00:00,2850,0,0,1995357,0,1,0,540697,0,0,0,0,0,0,0,0,0,0,0,0,3592234,8997694,11498359,9753627,1125887,34967801,710354,997402,999797,0,0,2707553,0,-3685203,0,118361,0,0,0,118361,0,0,0,0,0,161478945,0,0,0,0,0,0,0,0,Fiscal Year 2022,208218,173270554,0,0,0,0,0,0,0,0,0,0,0,413252,0,0,0,0,0,0,0,0,0
6370,3/31/2023 0:00:00,2851,0,0,485791,0,1,0,375298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,0,0,0,3112,0,0,0,0,0,31423456,0,0,0,0,0,0,0,0,01/01/2023,0,38720369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,3/31/2023 0:00:00,2870,0,0,74358,4840,1,0,22233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,0,0,0,2550,0,0,0,0,0,10116356,0,0,0,0,0,0,0,0,01/01/2023,0,11277216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,3/31/2023 0:00:00,2872,0,0,217748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42964040,0,0,0,0,0,0,0,0,,0,48176958,0,0,0,0,0,0,0,0,0,0,0,171060,0,0,0,0,0,0,0,0,0
6434,3/31/2023 0:00:00,2874,0,5483136,1322390,136260,1,0,808516,0,0,0,0,0,0,0,0,0,0,0,0,1203,191712,343073,0,0,535988,0,0,0,0,0,0,0,-27571,0,120000,27571,0,0,147571,0,0,0,0,0,61318313,0,0,0,0,0,0,0,0,01/01/2023,0,69932792,0,0,0,0,0,0,0,0,0,0,0,210096,0,0,0,0,0,0,0,0,0
6443,3/31/2023 0:00:00,2879,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639514,0,0,0,0,0,0,0,0,,0,4821725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6464,3/31/2023 0:00:00,2887,0,16515137,617404,0,1,0,1351355,0,0,0,0,0,0,0,0,0,0,0,0,23413968,15466225,14228219,7994976,1929343,63032731,0,0,0,0,0,0,0,-4950716,0,84071,0,0,0,84071,0,0,0,0,0,256088914,0,0,0,0,0,0,0,0,01/01/2023,710942,291490724,0,0,0,0,0,0,0,0,0,0,0,167416,0,0,-2383674,0,0,0,0,0,0
6466,3/31/2023 0:00:00,2888,0,0,398931,0,1,0,179690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40500,0,0,0,40500,0,0,0,0,0,18715121,0,0,0,0,0,0,0,0,01/01/2023,3477,21342281,0,0,0,0,0,0,0,0,0,0,0,22407,0,0,0,0,0,0,0,0,0
6472,3/31/2023 0:00:00,2890,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7438639,0,0,0,0,0,0,0,0,,0,9419346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6498,3/31/2023 0:00:00,2902,0,0,158394,-198940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23789273,0,0,0,0,0,0,0,0,,0,26801455,0,0,0,0,0,0,0,0,0,0,0,12171,0,0,0,0,0,0,0,0,0
6506,3/31/2023 0:00:00,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70532,0,0,0,0,0,0,0,0,,0,82340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527,3/31/2023 0:00:00,2914,0,0,966738,0,1,0,182129,0,0,0,0,0,0,0,0,0,0,0,0,269250,0,0,0,0,269250,0,0,0,0,0,0,0,-13611,0,25529,0,0,0,25529,0,0,0,0,66378,35434624,0,0,0,0,0,0,0,0,Fiscal Year 2022,161898,40434950,0,0,0,0,0,0,0,0,0,0,0,18450,0,0,0,0,0,0,0,0,0
6574,3/31/2023 0:00:00,2944,0,80735829,1907886,1616540,1,0,1728867,0,0,0,0,0,0,0,0,0,0,0,0,76648609,11613034,64820967,93122779,0,246205389,30000000,0,0,2342064,0,32342064,0,-22240443,0,382822,0,0,0,382822,0,0,0,0,0,774416860,0,0,0,0,0,0,0,0,01/01/2023,728139,825832665,0,0,0,0,0,0,0,0,0,0,0,681193,0,0,0,0,0,0,0,0,0
6582,3/31/2023 0:00:00,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522568,0,0,0,0,0,0,0,0,,0,3112315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6584,3/31/2023 0:00:00,2950,0,0,1136749,0,1,0,290133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72514,0,0,0,72514,0,0,0,0,0,38661607,0,0,0,0,0,0,0,0,01/01/2023,0,43378677,0,0,0,0,0,0,0,0,0,0,0,29973,0,0,0,0,0,0,0,0,0
6613,3/31/2023 0:00:00,2965,0,0,620545,0,1,0,81768,0,0,0,0,0,0,0,0,0,0,0,0,12011777,46261897,18226328,10645801,0,87145803,0,0,0,0,0,0,0,-5816447,0,2149,0,0,0,2149,0,0,0,0,0,126653717,0,0,0,0,0,0,0,0,Fiscal Year 2022,61258,136422015,0,0,0,0,0,0,0,0,0,0,0,105252,0,0,0,3,340000,0,0,0,0
6626,3/31/2023 0:00:00,2973,0,0,1269106,0,1,0,190627,0,0,0,0,0,0,0,0,0,0,0,0,4623149,1374232,658140,3965824,219539,10840884,3735000,1698000,498000,500000,0,6431000,0,-1148072,0,0,0,0,0,0,0,0,0,0,0,65708272,0,0,0,0,0,0,0,0,03/01/2023,117435,72564302,0,0,0,0,0,0,0,0,0,0,0,111711,0,0,0,0,0,0,0,0,0
6627,3/31/2023 0:00:00,2974,0,14000000,495836,133846,1,0,121581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236296,3344992,0,4581288,0,0,0,0,0,0,0,-956542,0,121581,0,0,0,121581,0,0,0,0,0,109507615,0,0,0,0,0,0,0,0,03/01/2023,110304,124879807,0,0,0,0,0,0,0,0,0,0,0,98251,0,0,0,0,0,0,0,0,0
6628,3/31/2023 0:00:00,2975,0,0,287163,0,1,0,218536,0,0,0,0,0,0,0,0,0,0,0,0,0,72576,229242,793780,166000,1261598,3819000,4323000,1385000,0,0,9527000,0,-193187,0,0,0,0,0,0,0,0,0,0,0,39791531,0,0,0,0,0,0,0,0,01/01/2023,45000,43156675,0,0,0,0,0,0,0,0,0,0,0,11705,0,0,-7156,0,0,0,0,0,0
6636,3/31/2023 0:00:00,2981,0,0,263948,0,1,0,59034,0,0,0,0,0,0,0,0,0,0,0,0,91,454897,6616,203990,26049,691643,3178765,5953000,1987000,0,0,11118765,0,-93686,0,6115,0,0,0,6115,0,0,0,0,0,22987399,0,0,0,0,0,0,0,0,01/01/2023,798,26454783,0,0,0,0,0,0,0,0,0,0,0,13157,0,0,0,0,0,0,0,0,0
6638,3/31/2023 0:00:00,2982,0,0,415372,0,1,0,131323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21685118,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,25066593,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,0,0,0,0
6652,3/31/2023 0:00:00,2990,0,0,493546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904480,10030730,6678432,4560473,514766,24688881,0,0,0,0,0,0,0,-2378920,0,0,0,0,0,0,0,0,0,0,0,97065280,0,0,0,0,0,0,0,0,,0,105775922,0,0,0,0,0,0,0,0,0,0,0,166145,0,0,0,0,0,0,0,0,0
6665,3/31/2023 0:00:00,2999,0,11698868,954736,0,1,48925,7960736,0,0,0,0,0,0,0,0,0,0,0,0,62211643,7166929,9651729,26903948,0,105934249,0,652785,64530,0,0,717315,0,-7790397,0,1331075,0,48925,0,1380000,0,0,0,0,0,549587408,14,3275662,3275662,0,0,0,14,3275662,01/01/2023,0,592245560,0,0,0,0,0,0,0,0,0,0,0,558569,0,0,-137,0,0,0,0,0,0
6667,3/31/2023 0:00:00,3001,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114469,0,0,0,0,0,0,0,0,,0,1230170,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0
6670,3/31/2023 0:00:00,3002,0,5599642,483483,0,1,0,472367,0,0,0,0,0,0,0,0,0,0,0,0,569601,8467501,5074931,5733607,0,19845640,0,0,0,0,0,0,0,-2372493,0,17042,0,0,0,17042,0,0,0,0,0,92421061,0,0,0,0,0,0,0,0,01/01/2023,284271,97410113,0,0,0,0,0,0,0,0,0,0,0,70485,0,0,-3430,0,0,0,0,0,0
6672,3/31/2023 0:00:00,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685996,0,0,0,0,0,0,0,0,,0,766396,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
6674,3/31/2023 0:00:00,3005,0,0,431726,0,1,0,88971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31509660,0,0,0,0,0,0,0,0,01/01/2023,0,36544784,0,0,0,0,0,0,0,0,0,0,0,51799,0,0,0,0,0,0,0,0,0
6679,3/31/2023 0:00:00,3008,0,0,1204946,0,1,0,455809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740000,9083000,3197000,0,0,13020000,0,0,0,54683,0,0,0,54683,0,0,0,0,0,138542129,0,0,0,0,0,0,0,0,02/01/2023,0,150297778,0,0,0,0,0,0,0,0,0,0,0,172780,0,0,0,0,0,0,0,0,0
6680,3/31/2023 0:00:00,3009,0,0,3019631,0,1,0,2847790,0,0,0,0,0,0,0,0,0,0,0,0,62882040,18716107,25496449,57281507,4446461,168822564,0,71400,0,0,0,71400,0,-14009631,0,0,0,0,0,0,0,0,0,0,0,383311128,0,0,0,0,0,0,0,0,01/01/2023,0,425081725,0,0,0,0,0,0,0,0,0,0,0,795864,0,0,0,0,0,0,0,0,0
6681,3/31/2023 0:00:00,3010,0,118163091,2168419,0,1,0,6061218,0,0,0,0,0,0,0,0,0,0,0,0,431404851,98592852,97275199,1419200,0,628692102,3469183,9029450,7117136,598062577,37391304,655069650,0,-92539472,0,0,0,0,0,0,0,0,0,0,0,1914481154,0,0,0,0,0,0,0,0,01/01/2023,4500000,2031847339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47549,0,0,0,0,0,0
6685,3/31/2023 0:00:00,3011,0,5314875,4776134,0,1,0,2472715,0,0,0,0,0,0,0,0,0,0,0,0,112523,5732452,0,0,0,5844975,0,0,0,0,0,0,0,-348669,0,244438,0,0,0,244438,0,0,0,0,6375,316712791,0,0,0,0,0,0,0,0,03/01/2023,1917343,359892624,0,0,0,0,0,0,0,0,0,0,0,516556,0,0,0,0,0,0,0,0,0
6687,3/31/2023 0:00:00,3012,0,0,0,0,1,0,37072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37072,0,0,0,37072,0,0,0,0,0,9327637,0,0,0,0,0,0,0,0,01/01/2023,28816,11711832,0,0,0,0,0,0,0,0,0,0,0,8324,0,0,0,0,0,0,0,0,0
6689,3/31/2023 0:00:00,3013,0,493309,444912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12575024,0,0,0,0,0,0,0,0,,0,13912450,0,0,0,0,0,0,0,0,0,0,0,15603,0,0,0,0,0,0,0,0,0
6690,3/31/2023 0:00:00,3014,0,0,90340,0,1,0,78591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65705,0,0,0,65705,0,0,0,0,0,20486372,0,0,0,0,0,0,0,0,01/01/2023,65705,22204492,0,0,0,0,0,0,0,0,0,0,0,37565,0,0,0,0,0,0,0,0,0
6694,3/31/2023 0:00:00,3016,0,126247274,38686861,23932862,0,0,0,0,0,0,28949286,0,28949286,0,0,0,0,0,0,41576375,170059502,404314050,98816020,0,714765947,0,0,0,0,0,0,0,-68259174,0,0,0,0,0,0,0,0,0,0,0,6383038882,11,260469,260469,0,0,0,11,260469,,0,7116778608,0,0,0,0,0,0,0,0,0,0,0,18188363,0,537829,-32743,1796,47031626,0,0,0,0
6700,3/31/2023 0:00:00,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438000,4951000,988000,248000,0,6625000,0,0,0,0,0,0,0,0,0,0,0,0,0,6873368,0,0,0,0,0,0,0,0,,0,12148737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6711,3/31/2023 0:00:00,3028,0,0,333654,0,1,0,43013,0,0,0,622632,0,622632,0,0,0,0,0,0,0,0,462682,0,0,462682,0,0,0,3400000,9500000,12900000,0,-25716,0,0,0,0,0,0,0,0,0,0,0,59139069,0,0,0,0,0,0,0,0,03/01/2023,0,64589013,0,0,0,0,0,0,0,0,0,0,0,73107,0,25188,0,0,0,0,0,0,0
6722,3/31/2023 0:00:00,3034,0,0,1361213,0,1,0,282929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880000,19088000,5920000,0,0,30888000,0,0,0,448,0,0,77,525,0,0,0,0,392,103803772,0,0,0,0,0,0,0,0,01/01/2023,176694,119898216,0,0,0,0,0,0,0,0,0,0,0,143545,0,0,0,0,0,0,0,0,0
6723,3/31/2023 0:00:00,3035,0,0,776375,0,1,0,70755,0,0,0,0,0,0,0,0,0,0,0,0,3414411,4331482,4131711,4677353,360348,16915305,0,0,0,0,0,0,0,-1475171,0,9032,0,0,0,9032,0,0,0,0,0,36200967,0,0,0,120,453973,453973,0,0,01/01/2023,7572,39026899,0,0,0,0,0,0,0,0,0,0,0,22813,0,0,0,0,0,0,0,0,0
6725,3/31/2023 0:00:00,3036,0,0,0,0,1,0,24959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32158,0,0,0,32158,0,0,0,0,0,14244747,0,0,0,0,0,0,0,0,01/01/2023,10492,17101952,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0
6726,3/31/2023 0:00:00,3037,0,0,521768,0,1,0,34700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,2650000,2300000,350000,0,6100000,0,0,0,-84,0,0,0,-84,0,0,0,0,0,17708179,0,0,0,0,0,0,0,0,01/01/2023,27847,20275712,0,0,0,0,0,0,0,0,0,0,0,35122,0,0,0,0,0,0,0,0,0
6733,3/31/2023 0:00:00,3039,0,0,616902,0,1,0,832862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55440,0,0,0,55440,0,0,0,0,0,38852121,0,0,0,0,0,0,0,0,03/01/2023,800000,42059992,0,0,0,0,0,0,0,0,0,0,0,23247,0,0,0,0,0,0,0,0,0
6739,3/31/2023 0:00:00,3041,0,0,342380,0,1,0,248016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17915692,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,19892375,0,0,0,0,0,0,0,0,0,0,0,12155,0,0,0,0,0,0,0,0,0
6743,3/31/2023 0:00:00,3044,0,78497598,8242673,2950863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9010313,38722864,30273092,8103843,0,86110112,0,0,0,0,0,0,0,0,0,0,0,0,0,501850412,0,0,0,0,0,0,0,0,,0,602514920,0,0,0,0,0,0,0,0,0,0,0,1808302,0,0,0,0,0,0,0,0,0
6747,3/31/2023 0:00:00,3047,0,0,626652,0,1,0,330198,0,0,0,946895,0,946895,0,0,0,0,0,0,0,0,0,0,0,0,3472000,8680000,2482000,0,0,14634000,0,0,0,82234,0,0,0,82234,0,0,0,0,0,52210326,0,0,0,0,0,0,0,0,03/01/2023,0,64202762,0,0,0,0,0,0,0,0,0,0,0,114549,0,30228,0,0,0,0,0,0,0
6772,3/31/2023 0:00:00,3059,0,0,78257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18580,0,0,0,0,0,0,0,0,0,0,0,9263339,0,0,0,0,0,0,0,0,,0,10094182,0,0,0,0,0,0,0,0,0,0,0,9088,0,0,0,0,0,0,0,0,0
6774,3/31/2023 0:00:00,3061,0,0,4887954,1018174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10691968,16091162,21793694,32342336,4066851,84986011,0,0,0,0,0,0,0,-8667647,0,0,0,0,0,0,0,0,0,0,0,309697100,1,4097,0,0,0,0,1,4097,,0,349531834,0,0,0,0,0,0,0,0,0,0,0,67136,0,0,0,0,0,0,0,0,0
6775,3/31/2023 0:00:00,3062,0,15805215,47374027,5765970,1,0,14566607,0,0,0,0,0,0,0,0,0,6868497,0,6868497,13029981,10190491,17170024,56153004,22307517,118851017,0,0,0,0,0,0,0,-16715584,0,982800,0,0,0,982800,0,0,0,0,0,1713259879,0,0,0,0,0,0,0,0,01/01/2023,4991101,1901536913,0,0,0,0,0,0,0,0,0,0,0,4242545,0,191718,0,0,0,0,0,0,0
6778,3/31/2023 0:00:00,3065,0,28196349,5804025,0,0,0,0,0,0,0,0,16875834,16875834,0,0,0,0,0,0,42408547,24662556,0,0,0,67071103,0,0,0,0,0,0,0,-1371610,0,0,0,0,0,0,0,0,0,0,0,697761022,8,87529,0,0,0,0,8,87529,,0,774591171,0,0,0,0,0,0,0,0,0,0,0,1156796,0,696097,0,0,0,0,0,0,0
6785,3/31/2023 0:00:00,3069,0,10000000,572060,0,1,0,113477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24881,0,0,0,24881,0,0,0,0,0,84063646,0,0,0,0,0,0,0,0,01/01/2023,40956,99718732,0,0,0,0,0,0,0,0,0,0,0,127210,0,0,0,0,0,0,0,0,0
6832,3/31/2023 0:00:00,3093,0,0,2602326,1292069,1,0,666223,0,0,0,0,0,0,0,0,0,0,0,0,6964961,29859205,18036956,11325177,0,66186299,0,0,0,0,0,0,0,-6088765,0,106730,0,0,0,106730,0,0,0,0,0,211610917,0,0,0,0,0,0,0,0,Fiscal Year 2022,229141,226197594,0,0,0,0,0,0,0,0,0,0,0,446913,0,0,17322,0,0,0,0,0,0
